bus_factor.Time,bus_factor,bus_factor.name
2015-02-01,5.0,homeassistant_core
2015-02-01,1.0,homeassistant_homeassistant.io
2015-02-01,171.0,Homebrew_homebrewcask
2015-02-01,162.0,JetBrains_swot
2015-02-01,14.0,jitsi_jitsimeet
2015-02-01,368.0,jlord_patchwork
2015-02-01,56.0,joomla_joomlacms
2015-02-01,35.0,JuliaLang_julia
2015-02-01,3.0,keycloak_keycloak
2015-02-01,38.0,kubernetes_kubernetes
2015-02-01,150.0,laravel_framework
2015-02-01,32.0,magento_magento2
2015-02-01,21.0,MarlinFirmware_Marlin
2015-02-01,30.0,matplotlib_matplotlib
2015-02-01,3.0,matrixorg_synapse
2015-02-01,38.0,microsoft_TypeScript
2015-02-01,52.0,mrdoob_three.js
2015-02-01,25.0,mui_materialui
2015-02-01,58.0,neovim_neovim
2015-02-01,86.0,NixOS_nixpkgs
2015-02-01,68.0,nodejs_node
2015-02-01,9.0,obsproject_obsstudio
2015-02-01,85.0,odoo_odoo
2015-02-01,14.0,opencv_opencv
2015-02-01,5.0,openhab_openhabaddons
2015-02-01,11.0,openshift_openshiftdocs
2015-02-01,17.0,openssl_openssl
2015-02-01,30.0,pandasdev_pandas
2015-02-01,31.0,php_phpsrc
2015-02-01,39.0,postmanlabs_postmanappsupport
2015-02-01,15.0,PrestaShop_PrestaShop
2015-02-01,34.0,qbittorrent_qBittorrent
2015-02-01,23.0,qgis_QGIS
2015-02-01,181.0,rails_rails
2015-02-01,15.0,rancher_rancher
2015-02-01,16.0,rapid7_metasploitframework
2015-02-01,25.0,redis_redis
2015-02-01,5.0,RPCS3_rpcs3
2015-02-01,3.0,rstudio_rstudio
2015-02-01,81.0,rustlang_rust
2015-02-01,23.0,scikitlearn_scikitlearn
2015-02-01,22.0,scipy_scipy
2015-02-01,2.0,spack_spack
2015-02-01,2.0,spyderide_spyder
2015-02-01,94.0,symfony_symfony
2015-02-01,29.0,tgstation_tgstation
2015-02-01,14.0,webcompat_webbugs
2015-02-01,78.0,woocommerce_woocommerce
2015-02-01,23.0,xbmc_xbmc
2015-03-01,2.0,AdguardTeam_AdguardFilters
2015-03-01,21.0,angular_angular
2015-03-01,3.0,ankidroid_AnkiAndroid
2015-03-01,204.0,ansible_ansible
2015-03-01,11.0,apache_flink
2015-03-01,43.0,apache_spark
2015-03-01,27.0,ArduPilot_ardupilot
2015-03-01,17.0,Automattic_jetpack
2015-03-01,12.0,Azure_azurepowershell
2015-03-01,5.0,Azure_azuresdkforjava
2015-03-01,24.0,Azure_azuresdkfornet
2015-03-01,7.0,Azure_azuresdkforpython
2015-03-01,24.0,bitcoin_bitcoin
2015-03-01,19.0,ceph_ceph
2015-03-01,21.0,CleverRaven_CataclysmDDA
2015-03-01,44.0,cmssw_cmssw
2015-03-01,4.0,cockroachdb_cockroach
2015-03-01,2.0,cypressio_cypress
2015-03-01,10.0,darktableorg_darktable
2015-03-01,120.0,DefinitelyTyped_DefinitelyTyped
2015-03-01,2.0,directus_directus
2015-03-01,91.0,dotnet_aspnetcore
2015-03-01,2.0,dotnet_AspNetCore.Docs
2015-03-01,10.0,dotnet_efcore
2015-03-01,27.0,dotnet_roslyn
2015-03-01,274.0,elastic_elasticsearch
2015-03-01,192.0,elastic_kibana
2015-03-01,43.0,electron_electron
2015-03-01,238.0,facebook_react
2015-03-01,117.0,facebook_reactnative
2015-03-01,2.0,flutter_flutter
2015-03-01,38.0,getsentry_sentry
2015-03-01,44.0,godotengine_godot
2015-03-01,167.0,golang_go
2015-03-01,7.0,gradle_gradle
2015-03-01,104.0,grafana_grafana
2015-03-01,12.0,grpc_grpc
2015-03-01,4.0,homeassistant_core
2015-03-01,2.0,homeassistant_homeassistant.io
2015-03-01,197.0,Homebrew_homebrewcask
2015-03-01,139.0,JetBrains_swot
2015-03-01,20.0,jitsi_jitsimeet
2015-03-01,373.0,jlord_patchwork
2015-03-01,122.0,joomla_joomlacms
2015-03-01,40.0,JuliaLang_julia
2015-03-01,5.0,keycloak_keycloak
2015-03-01,36.0,kubernetes_kubernetes
2015-03-01,132.0,laravel_framework
2015-03-01,42.0,magento_magento2
2015-03-01,36.0,MarlinFirmware_Marlin
2015-03-01,24.0,matplotlib_matplotlib
2015-03-01,2.0,matrixorg_synapse
2015-03-01,83.0,microsoft_TypeScript
2015-03-01,49.0,mrdoob_three.js
2015-03-01,70.0,mui_materialui
2015-03-01,41.0,neovim_neovim
2015-03-01,65.0,NixOS_nixpkgs
2015-03-01,57.0,nodejs_node
2015-03-01,10.0,obsproject_obsstudio
2015-03-01,94.0,odoo_odoo
2015-03-01,24.0,opencv_opencv
2015-03-01,9.0,openhab_openhabaddons
2015-03-01,8.0,openshift_openshiftdocs
2015-03-01,26.0,openssl_openssl
2015-03-01,58.0,pandasdev_pandas
2015-03-01,26.0,php_phpsrc
2015-03-01,47.0,postmanlabs_postmanappsupport
2015-03-01,20.0,PrestaShop_PrestaShop
2015-03-01,153.0,qbittorrent_qBittorrent
2015-03-01,11.0,qgis_QGIS
2015-03-01,1.0,qmk_qmk_firmware
2015-03-01,194.0,rails_rails
2015-03-01,8.0,rancher_rancher
2015-03-01,24.0,rapid7_metasploitframework
2015-03-01,46.0,redis_redis
2015-03-01,7.0,RPCS3_rpcs3
2015-03-01,2.0,rstudio_rstudio
2015-03-01,83.0,rustlang_rust
2015-03-01,29.0,scikitlearn_scikitlearn
2015-03-01,23.0,scipy_scipy
2015-03-01,2.0,spack_spack
2015-03-01,14.0,spyderide_spyder
2015-03-01,62.0,symfony_symfony
2015-03-01,1.0,systemd_systemd
2015-03-01,35.0,tgstation_tgstation
2015-03-01,17.0,webcompat_webbugs
2015-03-01,180.0,woocommerce_woocommerce
2015-03-01,20.0,xbmc_xbmc
2015-04-01,2.0,AdguardTeam_AdguardFilters
2015-04-01,22.0,angular_angular
2015-04-01,3.0,ankidroid_AnkiAndroid
2015-04-01,234.0,ansible_ansible
2015-04-01,10.0,apache_flink
2015-04-01,36.0,apache_spark
2015-04-01,40.0,ArduPilot_ardupilot
2015-04-01,42.0,Automattic_jetpack
2015-04-01,41.0,Azure_azurepowershell
2015-04-01,8.0,Azure_azuresdkforjava
2015-04-01,15.0,Azure_azuresdkfornet
2015-04-01,4.0,Azure_azuresdkforpython
2015-04-01,16.0,bitcoin_bitcoin
2015-04-01,19.0,ceph_ceph
2015-04-01,22.0,CleverRaven_CataclysmDDA
2015-04-01,30.0,cmssw_cmssw
2015-04-01,4.0,cockroachdb_cockroach
2015-04-01,2.0,cypressio_cypress
2015-04-01,6.0,darktableorg_darktable
2015-04-01,111.0,DefinitelyTyped_DefinitelyTyped
2015-04-01,2.0,directus_directus
2015-04-01,97.0,dotnet_aspnetcore
2015-04-01,4.0,dotnet_AspNetCore.Docs
2015-04-01,17.0,dotnet_efcore
2015-04-01,46.0,dotnet_roslyn
2015-04-01,95.0,elastic_elasticsearch
2015-04-01,147.0,elastic_kibana
2015-04-01,54.0,electron_electron
2015-04-01,86.0,facebook_react
2015-04-01,165.0,facebook_reactnative
2015-04-01,5.0,flutter_flutter
2015-04-01,38.0,getsentry_sentry
2015-04-01,55.0,godotengine_godot
2015-04-01,66.0,golang_go
2015-04-01,9.0,gradle_gradle
2015-04-01,165.0,grafana_grafana
2015-04-01,10.0,grpc_grpc
2015-04-01,29.0,hashicorp_vault
2015-04-01,6.0,homeassistant_core
2015-04-01,2.0,homeassistant_homeassistant.io
2015-04-01,225.0,Homebrew_homebrewcask
2015-04-01,141.0,JetBrains_swot
2015-04-01,5.0,jitsi_jitsimeet
2015-04-01,406.0,jlord_patchwork
2015-04-01,100.0,joomla_joomlacms
2015-04-01,39.0,JuliaLang_julia
2015-04-01,8.0,keycloak_keycloak
2015-04-01,44.0,kubernetes_kubernetes
2015-04-01,110.0,laravel_framework
2015-04-01,40.0,magento_magento2
2015-04-01,38.0,MarlinFirmware_Marlin
2015-04-01,45.0,matplotlib_matplotlib
2015-04-01,2.0,matrixorg_synapse
2015-04-01,54.0,microsoft_TypeScript
2015-04-01,44.0,mrdoob_three.js
2015-04-01,72.0,mui_materialui
2015-04-01,42.0,neovim_neovim
2015-04-01,73.0,NixOS_nixpkgs
2015-04-01,93.0,nodejs_node
2015-04-01,7.0,obsproject_obsstudio
2015-04-01,141.0,odoo_odoo
2015-04-01,21.0,opencv_opencv
2015-04-01,6.0,openhab_openhabaddons
2015-04-01,9.0,openshift_openshiftdocs
2015-04-01,19.0,openssl_openssl
2015-04-01,73.0,pandasdev_pandas
2015-04-01,27.0,php_phpsrc
2015-04-01,62.0,postmanlabs_postmanappsupport
2015-04-01,20.0,PrestaShop_PrestaShop
2015-04-01,99.0,qbittorrent_qBittorrent
2015-04-01,8.0,qgis_QGIS
2015-04-01,2.0,qmk_qmk_firmware
2015-04-01,157.0,rails_rails
2015-04-01,8.0,rancher_rancher
2015-04-01,24.0,rapid7_metasploitframework
2015-04-01,74.0,redis_redis
2015-04-01,4.0,RPCS3_rpcs3
2015-04-01,2.0,rstudio_rstudio
2015-04-01,126.0,rustlang_rust
2015-04-01,42.0,scikitlearn_scikitlearn
2015-04-01,23.0,scipy_scipy
2015-04-01,5.0,spack_spack
2015-04-01,7.0,spyderide_spyder
2015-04-01,56.0,symfony_symfony
2015-04-01,1.0,systemd_systemd
2015-04-01,33.0,tgstation_tgstation
2015-04-01,15.0,webcompat_webbugs
2015-04-01,59.0,woocommerce_woocommerce
2015-04-01,19.0,xbmc_xbmc
2015-05-01,3.0,AdguardTeam_AdguardFilters
2015-05-01,30.0,angular_angular
2015-05-01,3.0,ankidroid_AnkiAndroid
2015-05-01,207.0,ansible_ansible
2015-05-01,1.0,antdesign_antdesign
2015-05-01,9.0,apache_flink
2015-05-01,30.0,apache_spark
2015-05-01,37.0,ArduPilot_ardupilot
2015-05-01,23.0,Automattic_jetpack
2015-05-01,35.0,Azure_azurepowershell
2015-05-01,5.0,Azure_azuresdkforjava
2015-05-01,26.0,Azure_azuresdkfornet
2015-05-01,9.0,Azure_azuresdkforpython
2015-05-01,22.0,bitcoin_bitcoin
2015-05-01,20.0,ceph_ceph
2015-05-01,18.0,CleverRaven_CataclysmDDA
2015-05-01,39.0,cmssw_cmssw
2015-05-01,5.0,cockroachdb_cockroach
2015-05-01,1.0,cypressio_cypress
2015-05-01,8.0,darktableorg_darktable
2015-05-01,132.0,DefinitelyTyped_DefinitelyTyped
2015-05-01,1.0,directus_directus
2015-05-01,127.0,dotnet_aspnetcore
2015-05-01,17.0,dotnet_AspNetCore.Docs
2015-05-01,1.0,dotnet_docs
2015-05-01,26.0,dotnet_efcore
2015-05-01,35.0,dotnet_roslyn
2015-05-01,82.0,elastic_elasticsearch
2015-05-01,147.0,elastic_kibana
2015-05-01,195.0,electron_electron
2015-05-01,74.0,facebook_react
2015-05-01,133.0,facebook_reactnative
2015-05-01,7.0,flutter_flutter
2015-05-01,1.0,gatsbyjs_gatsby
2015-05-01,26.0,getsentry_sentry
2015-05-01,68.0,godotengine_godot
2015-05-01,66.0,golang_go
2015-05-01,13.0,gradle_gradle
2015-05-01,141.0,grafana_grafana
2015-05-01,12.0,grpc_grpc
2015-05-01,52.0,hashicorp_vault
2015-05-01,4.0,homeassistant_core
2015-05-01,1.0,homeassistant_homeassistant.io
2015-05-01,208.0,Homebrew_homebrewcask
2015-05-01,144.0,JetBrains_swot
2015-05-01,17.0,jitsi_jitsimeet
2015-05-01,430.0,jlord_patchwork
2015-05-01,77.0,joomla_joomlacms
2015-05-01,36.0,JuliaLang_julia
2015-05-01,6.0,keycloak_keycloak
2015-05-01,47.0,kubernetes_kubernetes
2015-05-01,115.0,laravel_framework
2015-05-01,36.0,magento_magento2
2015-05-01,37.0,MarlinFirmware_Marlin
2015-05-01,32.0,matplotlib_matplotlib
2015-05-01,2.0,matrixorg_synapse
2015-05-01,84.0,microsoft_TypeScript
2015-05-01,51.0,mrdoob_three.js
2015-05-01,85.0,mui_materialui
2015-05-01,27.0,neovim_neovim
2015-05-01,63.0,NixOS_nixpkgs
2015-05-01,56.0,nodejs_node
2015-05-01,7.0,obsproject_obsstudio
2015-05-01,95.0,odoo_odoo
2015-05-01,24.0,opencv_opencv
2015-05-01,8.0,openhab_openhabaddons
2015-05-01,12.0,openshift_openshiftdocs
2015-05-01,28.0,openssl_openssl
2015-05-01,69.0,pandasdev_pandas
2015-05-01,39.0,php_phpsrc
2015-05-01,60.0,postmanlabs_postmanappsupport
2015-05-01,15.0,PrestaShop_PrestaShop
2015-05-01,171.0,qbittorrent_qBittorrent
2015-05-01,15.0,qgis_QGIS
2015-05-01,1.0,qmk_qmk_firmware
2015-05-01,146.0,rails_rails
2015-05-01,12.0,rancher_rancher
2015-05-01,18.0,rapid7_metasploitframework
2015-05-01,49.0,redis_redis
2015-05-01,9.0,RocketChat_Rocket.Chat
2015-05-01,6.0,RPCS3_rpcs3
2015-05-01,3.0,rstudio_rstudio
2015-05-01,117.0,rustlang_rust
2015-05-01,26.0,scikitlearn_scikitlearn
2015-05-01,24.0,scipy_scipy
2015-05-01,4.0,spack_spack
2015-05-01,13.0,spyderide_spyder
2015-05-01,55.0,symfony_symfony
2015-05-01,1.0,systemd_systemd
2015-05-01,41.0,tgstation_tgstation
2015-05-01,4.0,Ultimaker_Cura
2015-05-01,8.0,webcompat_webbugs
2015-05-01,143.0,woocommerce_woocommerce
2015-05-01,19.0,xbmc_xbmc
2015-06-01,2.0,AdguardTeam_AdguardFilters
2015-06-01,27.0,angular_angular
2015-06-01,4.0,ankidroid_AnkiAndroid
2015-06-01,266.0,ansible_ansible
2015-06-01,3.0,antdesign_antdesign
2015-06-01,10.0,apache_airflow
2015-06-01,14.0,apache_flink
2015-06-01,34.0,apache_spark
2015-06-01,35.0,ArduPilot_ardupilot
2015-06-01,18.0,Automattic_jetpack
2015-06-01,27.0,Azure_azurepowershell
2015-06-01,6.0,Azure_azuresdkforjava
2015-06-01,18.0,Azure_azuresdkfornet
2015-06-01,16.0,Azure_azuresdkforpython
2015-06-01,21.0,bitcoin_bitcoin
2015-06-01,22.0,ceph_ceph
2015-06-01,27.0,CleverRaven_CataclysmDDA
2015-06-01,47.0,cmssw_cmssw
2015-06-01,5.0,cockroachdb_cockroach
2015-06-01,2.0,cypressio_cypress
2015-06-01,6.0,darktableorg_darktable
2015-06-01,149.0,DefinitelyTyped_DefinitelyTyped
2015-06-01,1.0,directus_directus
2015-06-01,83.0,dotnet_aspnetcore
2015-06-01,9.0,dotnet_AspNetCore.Docs
2015-06-01,2.0,dotnet_docs
2015-06-01,19.0,dotnet_efcore
2015-06-01,34.0,dotnet_roslyn
2015-06-01,107.0,elastic_elasticsearch
2015-06-01,175.0,elastic_kibana
2015-06-01,65.0,electron_electron
2015-06-01,84.0,facebook_react
2015-06-01,106.0,facebook_reactnative
2015-06-01,3.0,flutter_flutter
2015-06-01,1.0,gatsbyjs_gatsby
2015-06-01,37.0,getsentry_sentry
2015-06-01,60.0,godotengine_godot
2015-06-01,89.0,golang_go
2015-06-01,7.0,gradle_gradle
2015-06-01,143.0,grafana_grafana
2015-06-01,11.0,grpc_grpc
2015-06-01,30.0,hashicorp_vault
2015-06-01,4.0,homeassistant_core
2015-06-01,1.0,homeassistant_homeassistant.io
2015-06-01,174.0,Homebrew_homebrewcask
2015-06-01,10.0,influxdata_telegraf
2015-06-01,107.0,JetBrains_swot
2015-06-01,16.0,jitsi_jitsimeet
2015-06-01,447.0,jlord_patchwork
2015-06-01,42.0,joomla_joomlacms
2015-06-01,36.0,JuliaLang_julia
2015-06-01,6.0,keycloak_keycloak
2015-06-01,51.0,kubernetes_kubernetes
2015-06-01,138.0,laravel_framework
2015-06-01,43.0,magento_magento2
2015-06-01,24.0,MarlinFirmware_Marlin
2015-06-01,40.0,matplotlib_matplotlib
2015-06-01,2.0,matrixorg_synapse
2015-06-01,88.0,microsoft_TypeScript
2015-06-01,49.0,mrdoob_three.js
2015-06-01,67.0,mui_materialui
2015-06-01,27.0,neovim_neovim
2015-06-01,60.0,NixOS_nixpkgs
2015-06-01,28.0,nodejs_node
2015-06-01,6.0,obsproject_obsstudio
2015-06-01,126.0,odoo_odoo
2015-06-01,20.0,opencv_opencv
2015-06-01,13.0,openhab_openhabaddons
2015-06-01,13.0,openshift_openshiftdocs
2015-06-01,22.0,openssl_openssl
2015-06-01,51.0,pandasdev_pandas
2015-06-01,21.0,php_phpsrc
2015-06-01,110.0,postmanlabs_postmanappsupport
2015-06-01,23.0,PrestaShop_PrestaShop
2015-06-01,49.0,qbittorrent_qBittorrent
2015-06-01,11.0,qgis_QGIS
2015-06-01,4.0,qmk_qmk_firmware
2015-06-01,150.0,rails_rails
2015-06-01,24.0,rancher_rancher
2015-06-01,23.0,rapid7_metasploitframework
2015-06-01,52.0,redis_redis
2015-06-01,31.0,RocketChat_Rocket.Chat
2015-06-01,6.0,RPCS3_rpcs3
2015-06-01,2.0,rstudio_rstudio
2015-06-01,101.0,rustlang_rust
2015-06-01,23.0,scikitlearn_scikitlearn
2015-06-01,42.0,scipy_scipy
2015-06-01,3.0,spack_spack
2015-06-01,16.0,spyderide_spyder
2015-06-01,107.0,symfony_symfony
2015-06-01,45.0,systemd_systemd
2015-06-01,33.0,tgstation_tgstation
2015-06-01,9.0,Ultimaker_Cura
2015-06-01,13.0,webcompat_webbugs
2015-06-01,61.0,woocommerce_woocommerce
2015-06-01,21.0,xbmc_xbmc
2015-07-01,2.0,AdguardTeam_AdguardFilters
2015-07-01,32.0,angular_angular
2015-07-01,4.0,ankidroid_AnkiAndroid
2015-07-01,331.0,ansible_ansible
2015-07-01,8.0,antdesign_antdesign
2015-07-01,12.0,apache_airflow
2015-07-01,10.0,apache_flink
2015-07-01,30.0,apache_spark
2015-07-01,2.0,apache_superset
2015-07-01,24.0,ArduPilot_ardupilot
2015-07-01,26.0,Automattic_jetpack
2015-07-01,26.0,Azure_azurepowershell
2015-07-01,4.0,Azure_azuresdkforjava
2015-07-01,24.0,Azure_azuresdkfornet
2015-07-01,4.0,Azure_azuresdkforpython
2015-07-01,29.0,bitcoin_bitcoin
2015-07-01,22.0,ceph_ceph
2015-07-01,18.0,CleverRaven_CataclysmDDA
2015-07-01,44.0,cmssw_cmssw
2015-07-01,5.0,cockroachdb_cockroach
2015-07-01,2.0,cypressio_cypress
2015-07-01,14.0,darktableorg_darktable
2015-07-01,177.0,DefinitelyTyped_DefinitelyTyped
2015-07-01,1.0,directus_directus
2015-07-01,88.0,dotnet_aspnetcore
2015-07-01,18.0,dotnet_AspNetCore.Docs
2015-07-01,1.0,dotnet_docs
2015-07-01,21.0,dotnet_efcore
2015-07-01,42.0,dotnet_roslyn
2015-07-01,54.0,elastic_elasticsearch
2015-07-01,136.0,elastic_kibana
2015-07-01,80.0,electron_electron
2015-07-01,221.0,facebook_react
2015-07-01,119.0,facebook_reactnative
2015-07-01,6.0,flutter_engine
2015-07-01,2.0,flutter_flutter
2015-07-01,2.0,gatsbyjs_gatsby
2015-07-01,18.0,getsentry_sentry
2015-07-01,37.0,godotengine_godot
2015-07-01,101.0,golang_go
2015-07-01,12.0,gradle_gradle
2015-07-01,125.0,grafana_grafana
2015-07-01,13.0,grpc_grpc
2015-07-01,31.0,hashicorp_vault
2015-07-01,11.0,homeassistant_core
2015-07-01,2.0,homeassistant_frontend
2015-07-01,1.0,homeassistant_homeassistant.io
2015-07-01,112.0,Homebrew_homebrewcask
2015-07-01,20.0,influxdata_telegraf
2015-07-01,93.0,JetBrains_swot
2015-07-01,4.0,jitsi_jitsimeet
2015-07-01,409.0,jlord_patchwork
2015-07-01,48.0,joomla_joomlacms
2015-07-01,41.0,JuliaLang_julia
2015-07-01,7.0,keycloak_keycloak
2015-07-01,51.0,kubernetes_kubernetes
2015-07-01,129.0,laravel_framework
2015-07-01,72.0,magento_magento2
2015-07-01,44.0,MarlinFirmware_Marlin
2015-07-01,38.0,matplotlib_matplotlib
2015-07-01,3.0,matrixorg_synapse
2015-07-01,109.0,microsoft_TypeScript
2015-07-01,51.0,mrdoob_three.js
2015-07-01,70.0,mui_materialui
2015-07-01,51.0,neovim_neovim
2015-07-01,65.0,NixOS_nixpkgs
2015-07-01,28.0,nodejs_node
2015-07-01,11.0,obsproject_obsstudio
2015-07-01,73.0,odoo_odoo
2015-07-01,18.0,opencv_opencv
2015-07-01,9.0,openhab_openhabaddons
2015-07-01,19.0,openshift_openshiftdocs
2015-07-01,33.0,openssl_openssl
2015-07-01,46.0,pandasdev_pandas
2015-07-01,21.0,php_phpsrc
2015-07-01,115.0,postmanlabs_postmanappsupport
2015-07-01,1.0,ppy_osu
2015-07-01,29.0,PrestaShop_PrestaShop
2015-07-01,162.0,qbittorrent_qBittorrent
2015-07-01,8.0,qgis_QGIS
2015-07-01,2.0,qmk_qmk_firmware
2015-07-01,142.0,rails_rails
2015-07-01,26.0,rancher_rancher
2015-07-01,17.0,rapid7_metasploitframework
2015-07-01,61.0,redis_redis
2015-07-01,22.0,RocketChat_Rocket.Chat
2015-07-01,6.0,RPCS3_rpcs3
2015-07-01,2.0,rstudio_rstudio
2015-07-01,53.0,rustlang_rust
2015-07-01,33.0,scikitlearn_scikitlearn
2015-07-01,23.0,scipy_scipy
2015-07-01,4.0,spack_spack
2015-07-01,18.0,spyderide_spyder
2015-07-01,99.0,symfony_symfony
2015-07-01,94.0,systemd_systemd
2015-07-01,3.0,termux_termuxpackages
2015-07-01,35.0,tgstation_tgstation
2015-07-01,37.0,Ultimaker_Cura
2015-07-01,11.0,webcompat_webbugs
2015-07-01,64.0,woocommerce_woocommerce
2015-07-01,18.0,xbmc_xbmc
2015-08-01,2.0,AdguardTeam_AdguardFilters
2015-08-01,36.0,angular_angular
2015-08-01,13.0,ankidroid_AnkiAndroid
2015-08-01,270.0,ansible_ansible
2015-08-01,27.0,antdesign_antdesign
2015-08-01,15.0,apache_airflow
2015-08-01,10.0,apache_flink
2015-08-01,30.0,apache_spark
2015-08-01,4.0,apache_superset
2015-08-01,24.0,ArduPilot_ardupilot
2015-08-01,21.0,Automattic_jetpack
2015-08-01,29.0,Azure_azurepowershell
2015-08-01,6.0,Azure_azurerestapispecs
2015-08-01,7.0,Azure_azuresdkforjava
2015-08-01,19.0,Azure_azuresdkfornet
2015-08-01,10.0,Azure_azuresdkforpython
2015-08-01,25.0,bitcoin_bitcoin
2015-08-01,29.0,ceph_ceph
2015-08-01,20.0,CleverRaven_CataclysmDDA
2015-08-01,40.0,cmssw_cmssw
2015-08-01,5.0,cockroachdb_cockroach
2015-08-01,1.0,cypressio_cypress
2015-08-01,11.0,darktableorg_darktable
2015-08-01,185.0,DefinitelyTyped_DefinitelyTyped
2015-08-01,1.0,directus_directus
2015-08-01,93.0,dotnet_aspnetcore
2015-08-01,20.0,dotnet_AspNetCore.Docs
2015-08-01,2.0,dotnet_docs
2015-08-01,36.0,dotnet_efcore
2015-08-01,45.0,dotnet_roslyn
2015-08-01,42.0,elastic_elasticsearch
2015-08-01,162.0,elastic_kibana
2015-08-01,74.0,electron_electron
2015-08-01,188.0,facebook_react
2015-08-01,118.0,facebook_reactnative
2015-08-01,6.0,flutter_engine
2015-08-01,2.0,gatsbyjs_gatsby
2015-08-01,10.0,gentoo_gentoo
2015-08-01,15.0,getsentry_sentry
2015-08-01,33.0,godotengine_godot
2015-08-01,121.0,golang_go
2015-08-01,16.0,gradle_gradle
2015-08-01,174.0,grafana_grafana
2015-08-01,12.0,grpc_grpc
2015-08-01,29.0,hashicorp_vault
2015-08-01,9.0,homeassistant_core
2015-08-01,1.0,homeassistant_frontend
2015-08-01,6.0,homeassistant_homeassistant.io
2015-08-01,97.0,Homebrew_homebrewcask
2015-08-01,21.0,influxdata_telegraf
2015-08-01,64.0,JetBrains_swot
2015-08-01,9.0,jitsi_jitsimeet
2015-08-01,528.0,jlord_patchwork
2015-08-01,72.0,joomla_joomlacms
2015-08-01,35.0,JuliaLang_julia
2015-08-01,8.0,keycloak_keycloak
2015-08-01,63.0,kubernetes_kubernetes
2015-08-01,108.0,laravel_framework
2015-08-01,70.0,magento_magento2
2015-08-01,61.0,MarlinFirmware_Marlin
2015-08-01,23.0,matplotlib_matplotlib
2015-08-01,2.0,matrixorg_synapse
2015-08-01,113.0,microsoft_TypeScript
2015-08-01,48.0,mrdoob_three.js
2015-08-01,75.0,mui_materialui
2015-08-01,23.0,neovim_neovim
2015-08-01,94.0,NixOS_nixpkgs
2015-08-01,53.0,nodejs_node
2015-08-01,7.0,obsproject_obsstudio
2015-08-01,73.0,odoo_odoo
2015-08-01,53.0,opencv_opencv
2015-08-01,13.0,openhab_openhabaddons
2015-08-01,19.0,openshift_openshiftdocs
2015-08-01,8.0,openssl_openssl
2015-08-01,4.0,oppia_oppia
2015-08-01,43.0,pandasdev_pandas
2015-08-01,29.0,php_phpsrc
2015-08-01,79.0,postmanlabs_postmanappsupport
2015-08-01,4.0,ppy_osu
2015-08-01,14.0,PrestaShop_PrestaShop
2015-08-01,184.0,qbittorrent_qBittorrent
2015-08-01,13.0,qgis_QGIS
2015-08-01,1.0,qmk_qmk_firmware
2015-08-01,138.0,rails_rails
2015-08-01,43.0,rancher_rancher
2015-08-01,21.0,rapid7_metasploitframework
2015-08-01,44.0,redis_redis
2015-08-01,17.0,RocketChat_Rocket.Chat
2015-08-01,4.0,RPCS3_rpcs3
2015-08-01,2.0,rstudio_rstudio
2015-08-01,85.0,rustlang_rust
2015-08-01,32.0,scikitlearn_scikitlearn
2015-08-01,22.0,scipy_scipy
2015-08-01,4.0,spack_spack
2015-08-01,25.0,spyderide_spyder
2015-08-01,79.0,symfony_symfony
2015-08-01,79.0,systemd_systemd
2015-08-01,3.0,termux_termuxpackages
2015-08-01,36.0,tgstation_tgstation
2015-08-01,27.0,Ultimaker_Cura
2015-08-01,38.0,webcompat_webbugs
2015-08-01,82.0,woocommerce_woocommerce
2015-08-01,21.0,xbmc_xbmc
2015-09-01,3.0,AdguardTeam_AdguardFilters
2015-09-01,55.0,angular_angular
2015-09-01,8.0,ankidroid_AnkiAndroid
2015-09-01,255.0,ansible_ansible
2015-09-01,28.0,antdesign_antdesign
2015-09-01,33.0,apache_airflow
2015-09-01,12.0,apache_flink
2015-09-01,32.0,apache_spark
2015-09-01,4.0,apache_superset
2015-09-01,34.0,ArduPilot_ardupilot
2015-09-01,28.0,Automattic_jetpack
2015-09-01,31.0,Azure_azurepowershell
2015-09-01,6.0,Azure_azurerestapispecs
2015-09-01,12.0,Azure_azuresdkforjava
2015-09-01,25.0,Azure_azuresdkfornet
2015-09-01,11.0,Azure_azuresdkforpython
2015-09-01,2.0,bioconda_biocondarecipes
2015-09-01,18.0,bitcoin_bitcoin
2015-09-01,34.0,ceph_ceph
2015-09-01,22.0,CleverRaven_CataclysmDDA
2015-09-01,37.0,cmssw_cmssw
2015-09-01,5.0,cockroachdb_cockroach
2015-09-01,2.0,condaforge_stagedrecipes
2015-09-01,2.0,cypressio_cypress
2015-09-01,9.0,darktableorg_darktable
2015-09-01,188.0,DefinitelyTyped_DefinitelyTyped
2015-09-01,4.0,directus_directus
2015-09-01,98.0,dotnet_aspnetcore
2015-09-01,8.0,dotnet_AspNetCore.Docs
2015-09-01,3.0,dotnet_docs
2015-09-01,49.0,dotnet_efcore
2015-09-01,36.0,dotnet_roslyn
2015-09-01,54.0,elastic_elasticsearch
2015-09-01,131.0,elastic_kibana
2015-09-01,83.0,electron_electron
2015-09-01,229.0,facebook_react
2015-09-01,205.0,facebook_reactnative
2015-09-01,6.0,flutter_engine
2015-09-01,3.0,gatsbyjs_gatsby
2015-09-01,17.0,gentoo_gentoo
2015-09-01,16.0,getsentry_sentry
2015-09-01,43.0,godotengine_godot
2015-09-01,306.0,golang_go
2015-09-01,10.0,gradle_gradle
