participants.Time,participants.name,participants
2015-08-01,elastic_elasticsearch,317.0
2015-08-01,elastic_kibana,365.0
2015-08-01,electron_electron,246.0
2015-08-01,facebook_react,291.0
2015-08-01,facebook_reactnative,376.0
2015-08-01,flutter_engine,36.0
2015-08-01,gatsbyjs_gatsby,5.0
2015-08-01,gentoo_gentoo,44.0
2015-08-01,getsentry_sentry,52.0
2015-08-01,godotengine_godot,95.0
2015-08-01,golang_go,402.0
2015-08-01,gradle_gradle,39.0
2015-08-01,grafana_grafana,239.0
2015-08-01,grpc_grpc,73.0
2015-08-01,hashicorp_vault,75.0
2015-08-01,homeassistant_core,32.0
2015-08-01,homeassistant_frontend,1.0
2015-08-01,homeassistant_homeassistant.io,7.0
2015-08-01,Homebrew_homebrewcask,263.0
2015-08-01,influxdata_telegraf,42.0
2015-08-01,JetBrains_swot,49.0
2015-08-01,jitsi_jitsimeet,22.0
2015-08-01,jlord_patchwork,575.0
2015-08-01,joomla_joomlacms,186.0
2015-08-01,JuliaLang_julia,192.0
2015-08-01,keycloak_keycloak,16.0
2015-08-01,kubernetes_kubernetes,500.0
2015-08-01,laravel_framework,330.0
2015-08-01,magento_magento2,204.0
2015-08-01,MarlinFirmware_Marlin,78.0
2015-08-01,matplotlib_matplotlib,111.0
2015-08-01,matrixorg_synapse,7.0
2015-08-01,microsoft_TypeScript,367.0
2015-08-01,mrdoob_three.js,150.0
2015-08-01,mui_materialui,242.0
2015-08-01,neovim_neovim,146.0
2015-08-01,NixOS_nixpkgs,256.0
2015-08-01,nodejs_node,242.0
2015-08-01,obsproject_obsstudio,15.0
2015-08-01,odoo_odoo,310.0
2015-08-01,opencv_opencv,150.0
2015-08-01,openhab_openhabaddons,33.0
2015-08-01,openshift_openshiftdocs,54.0
2015-08-01,openssl_openssl,30.0
2015-08-01,oppia_oppia,20.0
2015-08-01,pandasdev_pandas,180.0
2015-08-01,php_phpsrc,64.0
2015-08-01,postmanlabs_postmanappsupport,132.0
2015-08-01,ppy_osu,6.0
2015-08-01,PrestaShop_PrestaShop,58.0
2015-08-01,qbittorrent_qBittorrent,245.0
2015-08-01,qgis_QGIS,37.0
2015-08-01,qmk_qmk_firmware,1.0
2015-08-01,rails_rails,469.0
2015-08-01,rancher_rancher,107.0
2015-08-01,rapid7_metasploitframework,76.0
2015-08-01,redis_redis,64.0
2015-08-01,RocketChat_Rocket.Chat,76.0
2015-08-01,RPCS3_rpcs3,16.0
2015-08-01,rstudio_rstudio,4.0
2015-08-01,rustlang_rust,327.0
2015-08-01,scikitlearn_scikitlearn,152.0
2015-08-01,scipy_scipy,99.0
2015-08-01,spack_spack,12.0
2015-08-01,spyderide_spyder,78.0
2015-08-01,symfony_symfony,274.0
2015-08-01,systemd_systemd,168.0
2015-08-01,termux_termuxpackages,7.0
2015-08-01,tgstation_tgstation,164.0
2015-08-01,Ultimaker_Cura,74.0
2015-08-01,webcompat_webbugs,69.0
2015-08-01,woocommerce_woocommerce,221.0
2015-08-01,xbmc_xbmc,95.0
2015-09-01,AdguardTeam_AdguardFilters,10.0
2015-09-01,angular_angular,260.0
2015-09-01,ankidroid_AnkiAndroid,36.0
2015-09-01,ansible_ansible,368.0
2015-09-01,antdesign_antdesign,84.0
2015-09-01,apache_airflow,63.0
2015-09-01,apache_flink,59.0
2015-09-01,apache_spark,230.0
2015-09-01,apache_superset,8.0
2015-09-01,ArduPilot_ardupilot,108.0
2015-09-01,Automattic_jetpack,77.0
2015-09-01,Azure_azurepowershell,83.0
2015-09-01,Azure_azurerestapispecs,10.0
2015-09-01,Azure_azuresdkforjava,17.0
2015-09-01,Azure_azuresdkfornet,48.0
2015-09-01,Azure_azuresdkforpython,13.0
2015-09-01,bioconda_biocondarecipes,5.0
2015-09-01,bitcoin_bitcoin,100.0
2015-09-01,ceph_ceph,110.0
2015-09-01,CleverRaven_CataclysmDDA,82.0
2015-09-01,cmssw_cmssw,151.0
2015-09-01,cockroachdb_cockroach,44.0
2015-09-01,condaforge_stagedrecipes,5.0
2015-09-01,cypressio_cypress,6.0
2015-09-01,darktableorg_darktable,14.0
2015-09-01,DefinitelyTyped_DefinitelyTyped,357.0
2015-09-01,directus_directus,16.0
2015-09-01,dotnet_aspnetcore,133.0
2015-09-01,dotnet_AspNetCore.Docs,47.0
2015-09-01,dotnet_docs,7.0
2015-09-01,dotnet_efcore,157.0
2015-09-01,dotnet_roslyn,308.0
2015-09-01,elastic_elasticsearch,342.0
2015-09-01,elastic_kibana,367.0
2015-09-01,electron_electron,303.0
2015-09-01,facebook_react,362.0
2015-09-01,facebook_reactnative,717.0
2015-09-01,flutter_engine,33.0
2015-09-01,gatsbyjs_gatsby,10.0
2015-09-01,gentoo_gentoo,64.0
2015-09-01,getsentry_sentry,48.0
2015-09-01,godotengine_godot,97.0
2015-09-01,golang_go,406.0
2015-09-01,gradle_gradle,25.0
2015-09-01,grafana_grafana,251.0
2015-09-01,grpc_grpc,84.0
2015-09-01,hashicorp_vault,80.0
2015-09-01,homeassistant_core,47.0
2015-09-01,homeassistant_frontend,4.0
2015-09-01,homeassistant_homeassistant.io,15.0
2015-09-01,Homebrew_homebrewcask,270.0
2015-09-01,influxdata_telegraf,63.0
2015-09-01,JetBrains_swot,65.0
2015-09-01,jitsi_jitsimeet,21.0
2015-09-01,jlord_patchwork,600.0
2015-09-01,joomla_joomlacms,182.0
2015-09-01,JuliaLang_julia,223.0
2015-09-01,keycloak_keycloak,26.0
2015-09-01,kubernetes_kubernetes,470.0
2015-09-01,laravel_framework,348.0
2015-09-01,magento_magento2,200.0
2015-09-01,MarlinFirmware_Marlin,64.0
2015-09-01,matplotlib_matplotlib,103.0
2015-09-01,matrixorg_synapse,8.0
2015-09-01,microsoft_TypeScript,357.0
2015-09-01,mrdoob_three.js,171.0
2015-09-01,mui_materialui,250.0
2015-09-01,neovim_neovim,143.0
2015-09-01,NixOS_nixpkgs,248.0
2015-09-01,nodejs_node,486.0
2015-09-01,obsproject_obsstudio,18.0
2015-09-01,odoo_odoo,377.0
2015-09-01,opencv_opencv,114.0
2015-09-01,openhab_openhabaddons,44.0
2015-09-01,openshift_openshiftdocs,49.0
2015-09-01,openssl_openssl,30.0
2015-09-01,oppia_oppia,23.0
2015-09-01,pandasdev_pandas,167.0
2015-09-01,php_phpsrc,69.0
2015-09-01,pingcap_tidb,34.0
2015-09-01,postmanlabs_postmanappsupport,110.0
2015-09-01,ppy_osu,3.0
2015-09-01,PrestaShop_PrestaShop,66.0
2015-09-01,qbittorrent_qBittorrent,178.0
2015-09-01,qgis_QGIS,40.0
2015-09-01,qmk_qmk_firmware,4.0
2015-09-01,rails_rails,395.0
2015-09-01,rancher_rancher,113.0
2015-09-01,rapid7_metasploitframework,83.0
2015-09-01,redis_redis,81.0
2015-09-01,RocketChat_Rocket.Chat,126.0
2015-09-01,RPCS3_rpcs3,21.0
2015-09-01,rstudio_rstudio,9.0
2015-09-01,rustlang_rust,340.0
2015-09-01,scikitlearn_scikitlearn,130.0
2015-09-01,scipy_scipy,85.0
2015-09-01,spack_spack,7.0
2015-09-01,spyderide_spyder,79.0
2015-09-01,symfony_symfony,291.0
2015-09-01,systemd_systemd,201.0
2015-09-01,TeamNewPipe_NewPipe,29.0
2015-09-01,termux_termuxpackages,7.0
2015-09-01,tgstation_tgstation,163.0
2015-09-01,Ultimaker_Cura,51.0
2015-09-01,webcompat_webbugs,52.0
2015-09-01,woocommerce_woocommerce,214.0
2015-09-01,xbmc_xbmc,90.0
2015-09-01,zulip_zulip,81.0
2015-10-01,AdguardTeam_AdguardFilters,11.0
2015-10-01,angular_angular,290.0
2015-10-01,ankidroid_AnkiAndroid,44.0
2015-10-01,ansible_ansible,403.0
2015-10-01,antdesign_antdesign,63.0
2015-10-01,apache_airflow,63.0
2015-10-01,apache_flink,54.0
2015-10-01,apache_spark,274.0
2015-10-01,apache_superset,8.0
2015-10-01,ArduPilot_ardupilot,122.0
2015-10-01,Automattic_jetpack,96.0
2015-10-01,Azure_azurepowershell,110.0
2015-10-01,Azure_azurerestapispecs,18.0
2015-10-01,Azure_azuresdkforjava,18.0
2015-10-01,Azure_azuresdkfornet,56.0
2015-10-01,Azure_azuresdkforpython,10.0
2015-10-01,bioconda_biocondarecipes,12.0
2015-10-01,bitcoin_bitcoin,124.0
2015-10-01,ceph_ceph,92.0
2015-10-01,CleverRaven_CataclysmDDA,76.0
2015-10-01,cmssw_cmssw,160.0
2015-10-01,cockroachdb_cockroach,34.0
2015-10-01,condaforge_stagedrecipes,4.0
2015-10-01,cypressio_cypress,8.0
2015-10-01,darktableorg_darktable,16.0
2015-10-01,dbeaver_dbeaver,9.0
2015-10-01,DefinitelyTyped_DefinitelyTyped,390.0
2015-10-01,directus_directus,8.0
2015-10-01,dotnet_aspnetcore,144.0
2015-10-01,dotnet_AspNetCore.Docs,77.0
2015-10-01,dotnet_docs,14.0
2015-10-01,dotnet_efcore,161.0
2015-10-01,dotnet_roslyn,311.0
2015-10-01,elastic_elasticsearch,346.0
2015-10-01,elastic_kibana,410.0
2015-10-01,electron_electron,363.0
2015-10-01,facebook_react,420.0
2015-10-01,facebook_reactnative,754.0
2015-10-01,flutter_engine,38.0
2015-10-01,gatsbyjs_gatsby,16.0
2015-10-01,gentoo_gentoo,87.0
2015-10-01,getsentry_sentry,61.0
2015-10-01,godotengine_godot,104.0
2015-10-01,golang_go,383.0
2015-10-01,gradle_gradle,23.0
2015-10-01,grafana_grafana,303.0
2015-10-01,grpc_grpc,83.0
2015-10-01,hashicorp_vault,79.0
2015-10-01,homeassistant_core,68.0
2015-10-01,homeassistant_frontend,3.0
2015-10-01,homeassistant_homeassistant.io,12.0
2015-10-01,Homebrew_homebrewcask,388.0
2015-10-01,influxdata_telegraf,60.0
2015-10-01,JetBrains_swot,72.0
2015-10-01,jitsi_jitsimeet,29.0
2015-10-01,jlord_patchwork,444.0
2015-10-01,joomla_joomlacms,235.0
2015-10-01,JuliaLang_julia,231.0
2015-10-01,keycloak_keycloak,27.0
2015-10-01,kubernetes_kubernetes,438.0
2015-10-01,laravel_framework,427.0
2015-10-01,magento_magento2,242.0
2015-10-01,MarlinFirmware_Marlin,69.0
2015-10-01,matplotlib_matplotlib,122.0
2015-10-01,matrixorg_synapse,9.0
2015-10-01,metabase_metabase,116.0
2015-10-01,microsoft_TypeScript,384.0
2015-10-01,mrdoob_three.js,192.0
2015-10-01,mui_materialui,298.0
2015-10-01,neovim_neovim,200.0
2015-10-01,NixOS_nixpkgs,279.0
2015-10-01,nodejs_node,450.0
2015-10-01,obsproject_obsstudio,10.0
2015-10-01,odoo_odoo,389.0
2015-10-01,opencv_opencv,154.0
2015-10-01,openhab_openhabaddons,42.0
2015-10-01,openshift_openshiftdocs,59.0
2015-10-01,openssl_openssl,33.0
2015-10-01,oppia_oppia,32.0
2015-10-01,pandasdev_pandas,219.0
2015-10-01,php_phpsrc,72.0
2015-10-01,pingcap_tidb,14.0
2015-10-01,postmanlabs_postmanappsupport,143.0
2015-10-01,ppy_osu,3.0
2015-10-01,PrestaShop_PrestaShop,75.0
2015-10-01,qbittorrent_qBittorrent,189.0
2015-10-01,qgis_QGIS,47.0
2015-10-01,qmk_qmk_firmware,4.0
2015-10-01,rails_rails,398.0
2015-10-01,rancher_rancher,158.0
2015-10-01,rapid7_metasploitframework,89.0
2015-10-01,redis_redis,75.0
2015-10-01,RocketChat_Rocket.Chat,191.0
2015-10-01,RPCS3_rpcs3,25.0
2015-10-01,rstudio_rstudio,4.0
2015-10-01,rustlang_rust,407.0
2015-10-01,scikitlearn_scikitlearn,197.0
2015-10-01,scipy_scipy,126.0
2015-10-01,spack_spack,13.0
2015-10-01,spyderide_spyder,87.0
2015-10-01,strapi_strapi,10.0
2015-10-01,symfony_symfony,318.0
2015-10-01,systemd_systemd,177.0
2015-10-01,TeamNewPipe_NewPipe,27.0
2015-10-01,termux_termuxpackages,18.0
2015-10-01,tgstation_tgstation,171.0
2015-10-01,Ultimaker_Cura,44.0
2015-10-01,webcompat_webbugs,40.0
2015-10-01,woocommerce_woocommerce,197.0
2015-10-01,xbmc_xbmc,90.0
2015-10-01,zulip_zulip,119.0
2015-11-01,AdguardTeam_AdguardFilters,11.0
2015-11-01,angular_angular,307.0
2015-11-01,ankidroid_AnkiAndroid,46.0
2015-11-01,ansible_ansible,383.0
2015-11-01,antdesign_antdesign,86.0
2015-11-01,apache_airflow,52.0
2015-11-01,apache_flink,39.0
2015-11-01,apache_spark,269.0
2015-11-01,apache_superset,6.0
2015-11-01,ArduPilot_ardupilot,118.0
2015-11-01,Automattic_jetpack,90.0
2015-11-01,Automattic_wpcalypso,178.0
2015-11-01,Azure_azurepowershell,115.0
2015-11-01,Azure_azurerestapispecs,21.0
2015-11-01,Azure_azuresdkforjava,12.0
2015-11-01,Azure_azuresdkfornet,49.0
2015-11-01,Azure_azuresdkforpython,5.0
2015-11-01,bioconda_biocondarecipes,17.0
2015-11-01,bitcoin_bitcoin,114.0
2015-11-01,ceph_ceph,111.0
2015-11-01,CleverRaven_CataclysmDDA,97.0
2015-11-01,cmssw_cmssw,156.0
2015-11-01,cockroachdb_cockroach,32.0
2015-11-01,condaforge_stagedrecipes,5.0
2015-11-01,cypressio_cypress,5.0
2015-11-01,darktableorg_darktable,25.0
2015-11-01,dbeaver_dbeaver,24.0
2015-11-01,DefinitelyTyped_DefinitelyTyped,388.0
2015-11-01,directus_directus,5.0
2015-11-01,dotnet_aspnetcore,180.0
2015-11-01,dotnet_AspNetCore.Docs,97.0
2015-11-01,dotnet_docs,18.0
2015-11-01,dotnet_efcore,203.0
2015-11-01,dotnet_roslyn,255.0
2015-11-01,elastic_elasticsearch,416.0
2015-11-01,elastic_kibana,422.0
2015-11-01,electron_electron,339.0
2015-11-01,facebook_react,332.0
2015-11-01,facebook_reactnative,876.0
2015-11-01,flutter_engine,39.0
2015-11-01,flutter_flutter,52.0
2015-11-01,gatsbyjs_gatsby,20.0
2015-11-01,gentoo_gentoo,66.0
2015-11-01,getsentry_sentry,56.0
2015-11-01,godotengine_godot,147.0
2015-11-01,golang_go,383.0
2015-11-01,gradle_gradle,36.0
2015-11-01,grafana_grafana,319.0
2015-11-01,grpc_grpc,68.0
2015-11-01,hashicorp_vault,73.0
2015-11-01,homeassistant_core,70.0
2015-11-01,homeassistant_frontend,4.0
2015-11-01,homeassistant_homeassistant.io,11.0
2015-11-01,Homebrew_homebrewcask,301.0
2015-11-01,influxdata_telegraf,67.0
2015-11-01,JetBrains_swot,105.0
2015-11-01,jitsi_jitsimeet,31.0
2015-11-01,jlord_patchwork,365.0
2015-11-01,joomla_joomlacms,225.0
2015-11-01,JuliaLang_julia,218.0
2015-11-01,keycloak_keycloak,27.0
2015-11-01,kubernetes_kubernetes,497.0
2015-11-01,laravel_framework,337.0
2015-11-01,magento_magento2,300.0
2015-11-01,MarlinFirmware_Marlin,68.0
2015-11-01,matplotlib_matplotlib,159.0
2015-11-01,matrixorg_synapse,14.0
2015-11-01,metabase_metabase,71.0
2015-11-01,microsoft_TypeScript,353.0
2015-11-01,microsoft_vscode,690.0
2015-11-01,microsoftgraph_microsoftgraphdocs,22.0
2015-11-01,mrdoob_three.js,181.0
2015-11-01,mui_materialui,311.0
2015-11-01,neovim_neovim,219.0
2015-11-01,NixOS_nixpkgs,283.0
2015-11-01,nodejs_node,492.0
2015-11-01,obsproject_obsstudio,6.0
2015-11-01,odoo_odoo,357.0
2015-11-01,opencv_opencv,133.0
2015-11-01,openhab_openhabaddons,37.0
2015-11-01,openshift_openshiftdocs,75.0
2015-11-01,openssl_openssl,41.0
2015-11-01,oppia_oppia,34.0
2015-11-01,pandasdev_pandas,226.0
2015-11-01,php_phpsrc,61.0
2015-11-01,pingcap_tidb,21.0
2015-11-01,postmanlabs_postmanappsupport,109.0
2015-11-01,ppy_osu,1.0
2015-11-01,PrestaShop_PrestaShop,74.0
2015-11-01,qbittorrent_qBittorrent,222.0
2015-11-01,qgis_QGIS,54.0
2015-11-01,qmk_qmk_firmware,7.0
2015-11-01,rails_rails,389.0
2015-11-01,rancher_rancher,146.0
2015-11-01,rapid7_metasploitframework,85.0
2015-11-01,redis_redis,100.0
2015-11-01,RocketChat_Rocket.Chat,198.0
2015-11-01,RPCS3_rpcs3,25.0
2015-11-01,rstudio_rstudio,7.0
2015-11-01,rustlang_rust,347.0
2015-11-01,scikitlearn_scikitlearn,206.0
2015-11-01,scipy_scipy,128.0
2015-11-01,spack_spack,22.0
2015-11-01,spyderide_spyder,93.0
2015-11-01,strapi_strapi,10.0
2015-11-01,symfony_symfony,288.0
2015-11-01,systemd_systemd,169.0
2015-11-01,tachiyomiorg_tachiyomi,4.0
2015-11-01,TeamNewPipe_NewPipe,26.0
2015-11-01,tensorflow_tensorflow,532.0
2015-11-01,termux_termuxpackages,24.0
2015-11-01,tgstation_tgstation,171.0
2015-11-01,Ultimaker_Cura,33.0
2015-11-01,webcompat_webbugs,56.0
2015-11-01,woocommerce_woocommerce,187.0
2015-11-01,xbmc_xbmc,87.0
2015-11-01,ziglang_zig,2.0
2015-11-01,zulip_zulip,65.0
2015-12-01,AdguardTeam_AdguardFilters,12.0
2015-12-01,angular_angular,431.0
2015-12-01,ankidroid_AnkiAndroid,66.0
2015-12-01,ansible_ansible,356.0
2015-12-01,antdesign_antdesign,113.0
2015-12-01,apache_airflow,79.0
2015-12-01,apache_flink,37.0
2015-12-01,apache_spark,255.0
2015-12-01,apache_superset,5.0
2015-12-01,apple_swift,725.0
2015-12-01,ArduPilot_ardupilot,105.0
2015-12-01,Automattic_jetpack,80.0
2015-12-01,Automattic_wpcalypso,196.0
2015-12-01,Azure_azurepowershell,117.0
2015-12-01,Azure_azurerestapispecs,20.0
2015-12-01,Azure_azuresdkforjava,12.0
2015-12-01,Azure_azuresdkfornet,52.0
2015-12-01,Azure_azuresdkforpython,10.0
2015-12-01,bioconda_biocondarecipes,25.0
2015-12-01,bitcoin_bitcoin,126.0
2015-12-01,ceph_ceph,123.0
2015-12-01,CleverRaven_CataclysmDDA,107.0
2015-12-01,cmssw_cmssw,107.0
2015-12-01,cockroachdb_cockroach,45.0
2015-12-01,condaforge_stagedrecipes,6.0
2015-12-01,cypressio_cypress,2.0
2015-12-01,darktableorg_darktable,27.0
2015-12-01,dbeaver_dbeaver,28.0
2015-12-01,DefinitelyTyped_DefinitelyTyped,404.0
2015-12-01,directus_directus,8.0
2015-12-01,dotnet_aspnetcore,147.0
2015-12-01,dotnet_AspNetCore.Docs,92.0
2015-12-01,dotnet_docs,18.0
2015-12-01,dotnet_efcore,231.0
2015-12-01,dotnet_roslyn,283.0
2015-12-01,elastic_elasticsearch,414.0
2015-12-01,elastic_kibana,386.0
2015-12-01,electron_electron,323.0
2015-12-01,facebook_react,283.0
2015-12-01,facebook_reactnative,796.0
2015-12-01,flutter_engine,18.0
2015-12-01,flutter_flutter,43.0
2015-12-01,gatsbyjs_gatsby,15.0
2015-12-01,gentoo_gentoo,73.0
2015-12-01,getsentry_sentry,41.0
2015-12-01,godotengine_godot,118.0
2015-12-01,golang_go,375.0
2015-12-01,gradle_gradle,39.0
2015-12-01,grafana_grafana,279.0
2015-12-01,grpc_grpc,81.0
2015-12-01,hashicorp_vault,89.0
2015-12-01,homeassistant_core,96.0
2015-12-01,homeassistant_frontend,1.0
2015-12-01,homeassistant_homeassistant.io,15.0
2015-12-01,Homebrew_homebrewcask,307.0
2015-12-01,influxdata_telegraf,70.0
2015-12-01,JetBrains_swot,102.0
2015-12-01,jitsi_jitsimeet,30.0
2015-12-01,jlord_patchwork,510.0
2015-12-01,joomla_joomlacms,222.0
2015-12-01,JuliaLang_julia,197.0
2015-12-01,keycloak_keycloak,17.0
2015-12-01,kubernetes_kubernetes,526.0
2015-12-01,laravel_framework,467.0
2015-12-01,magento_magento2,344.0
2015-12-01,MarlinFirmware_Marlin,71.0
2015-12-01,matplotlib_matplotlib,110.0
2015-12-01,matrixorg_synapse,11.0
2015-12-01,metabase_metabase,66.0
2015-12-01,microsoft_TypeScript,438.0
2015-12-01,microsoft_vscode,720.0
2015-12-01,microsoftgraph_microsoftgraphdocs,26.0
2015-12-01,mrdoob_three.js,174.0
2015-12-01,mui_materialui,291.0
2015-12-01,neovim_neovim,163.0
2015-12-01,NixOS_nixpkgs,322.0
2015-12-01,nodejs_node,424.0
2015-12-01,obsproject_obsstudio,10.0
2015-12-01,odoo_odoo,355.0
2015-12-01,opencv_opencv,162.0
2015-12-01,openhab_openhabaddons,46.0
2015-12-01,openshift_openshiftdocs,50.0
2015-12-01,openssl_openssl,48.0
2015-12-01,openwrt_openwrt,4.0
2015-12-01,oppia_oppia,37.0
2015-12-01,pandasdev_pandas,173.0
2015-12-01,php_phpsrc,61.0
2015-12-01,pingcap_tidb,24.0
2015-12-01,postmanlabs_postmanappsupport,111.0
2015-12-01,ppy_osu,2.0
2015-12-01,PrestaShop_PrestaShop,58.0
2015-12-01,qbittorrent_qBittorrent,370.0
2015-12-01,qgis_QGIS,45.0
2015-12-01,qmk_qmk_firmware,27.0
2015-12-01,rails_rails,440.0
2015-12-01,rancher_rancher,164.0
2015-12-01,rapid7_metasploitframework,108.0
2015-12-01,redis_redis,114.0
2015-12-01,RocketChat_Rocket.Chat,171.0
2015-12-01,RPCS3_rpcs3,32.0
2015-12-01,rstudio_rstudio,4.0
2015-12-01,rustlang_rust,346.0
2015-12-01,scikitlearn_scikitlearn,174.0
2015-12-01,scipy_scipy,89.0
2015-12-01,spack_spack,23.0
2015-12-01,spyderide_spyder,81.0
2015-12-01,strapi_strapi,11.0
2015-12-01,symfony_symfony,362.0
2015-12-01,systemd_systemd,138.0
2015-12-01,tachiyomiorg_tachiyomi,2.0
2015-12-01,TeamNewPipe_NewPipe,34.0
2015-12-01,tensorflow_tensorflow,373.0
2015-12-01,termux_termuxpackages,30.0
2015-12-01,tgstation_tgstation,166.0
2015-12-01,Ultimaker_Cura,24.0
2015-12-01,webcompat_webbugs,42.0
2015-12-01,woocommerce_woocommerce,195.0
2015-12-01,xbmc_xbmc,102.0
2015-12-01,ziglang_zig,2.0
2015-12-01,zulip_zulip,43.0
2016-01-01,AdguardTeam_AdguardFilters,17.0
2016-01-01,angular_angular,614.0
2016-01-01,angular_components,25.0
2016-01-01,ankidroid_AnkiAndroid,53.0
2016-01-01,ansible_ansible,628.0
2016-01-01,antdesign_antdesign,121.0
2016-01-01,apache_airflow,83.0
2016-01-01,apache_flink,50.0
2016-01-01,apache_shardingsphere,5.0
2016-01-01,apache_spark,229.0
2016-01-01,apache_superset,6.0
2016-01-01,apple_swift,107.0
2016-01-01,ArduPilot_ardupilot,104.0
2016-01-01,Automattic_jetpack,91.0
2016-01-01,Automattic_wpcalypso,189.0
2016-01-01,Azure_azurepowershell,128.0
2016-01-01,Azure_azurerestapispecs,23.0
2016-01-01,Azure_azuresdkforjava,17.0
2016-01-01,Azure_azuresdkfornet,51.0
2016-01-01,Azure_azuresdkforpython,9.0
2016-01-01,bioconda_biocondarecipes,33.0
2016-01-01,bitcoin_bitcoin,149.0
2016-01-01,ceph_ceph,133.0
2016-01-01,CleverRaven_CataclysmDDA,105.0
2016-01-01,cmssw_cmssw,130.0
2016-01-01,cockroachdb_cockroach,36.0
2016-01-01,condaforge_stagedrecipes,3.0
2016-01-01,cypressio_cypress,3.0
2016-01-01,darktableorg_darktable,24.0
2016-01-01,dbeaver_dbeaver,31.0
2016-01-01,DefinitelyTyped_DefinitelyTyped,475.0
2016-01-01,directus_directus,7.0
2016-01-01,dotnet_aspnetcore,154.0
2016-01-01,dotnet_AspNetCore.Docs,94.0
2016-01-01,dotnet_docs,15.0
2016-01-01,dotnet_efcore,223.0
2016-01-01,dotnet_roslyn,290.0
2016-01-01,elastic_elasticsearch,390.0
2016-01-01,elastic_kibana,345.0
2016-01-01,electron_electron,330.0
2016-01-01,facebook_react,291.0
2016-01-01,facebook_reactnative,813.0
2016-01-01,flutter_engine,16.0
2016-01-01,flutter_flutter,44.0
2016-01-01,gatsbyjs_gatsby,13.0
2016-01-01,gentoo_gentoo,76.0
2016-01-01,getsentry_sentry,55.0
2016-01-01,godotengine_godot,147.0
2016-01-01,golang_go,392.0
2016-01-01,gradle_gradle,26.0
2016-01-01,grafana_grafana,365.0
2016-01-01,grpc_grpc,112.0
2016-01-01,hashicorp_vault,75.0
2016-01-01,homeassistant_core,124.0
2016-01-01,homeassistant_frontend,8.0
2016-01-01,homeassistant_homeassistant.io,28.0
2016-01-01,Homebrew_homebrewcask,328.0
2016-01-01,influxdata_telegraf,95.0
2016-01-01,IntelRealSense_librealsense,18.0
2016-01-01,JetBrains_swot,74.0
2016-01-01,jitsi_jitsimeet,25.0
2016-01-01,jlord_patchwork,564.0
2016-01-01,joomla_joomlacms,204.0
2016-01-01,JuliaLang_julia,224.0
2016-01-01,keycloak_keycloak,29.0
2016-01-01,kubernetes_kubernetes,502.0
2016-01-01,laravel_framework,454.0
2016-01-01,magento_magento2,419.0
2016-01-01,MarlinFirmware_Marlin,90.0
2016-01-01,matplotlib_matplotlib,130.0
2016-01-01,matrixorg_synapse,13.0
2016-01-01,metabase_metabase,65.0
2016-01-01,microsoft_TypeScript,424.0
2016-01-01,microsoft_vscode,529.0
2016-01-01,microsoftgraph_microsoftgraphdocs,21.0
2016-01-01,mrdoob_three.js,191.0
2016-01-01,mui_materialui,284.0
2016-01-01,neovim_neovim,164.0
2016-01-01,NixOS_nixpkgs,327.0
2016-01-01,nodejs_node,558.0
2016-01-01,obsproject_obsstudio,15.0
2016-01-01,odoo_odoo,336.0
2016-01-01,opencv_opencv,170.0
2016-01-01,openhab_openhabaddons,44.0
2016-01-01,openshift_openshiftdocs,73.0
2016-01-01,openssl_openssl,72.0
2016-01-01,openwrt_openwrt,3.0
2016-01-01,oppia_oppia,33.0
2016-01-01,pandasdev_pandas,191.0
2016-01-01,php_phpsrc,63.0
2016-01-01,pingcap_tidb,20.0
2016-01-01,postmanlabs_postmanappsupport,100.0
2016-01-01,PrestaShop_PrestaShop,59.0
2016-01-01,qbittorrent_qBittorrent,326.0
2016-01-01,qgis_QGIS,52.0
2016-01-01,qmk_qmk_firmware,47.0
2016-01-01,rails_rails,530.0
2016-01-01,rancher_rancher,184.0
2016-01-01,rapid7_metasploitframework,89.0
2016-01-01,redis_redis,108.0
2016-01-01,RocketChat_Rocket.Chat,232.0
2016-01-01,RPCS3_rpcs3,32.0
2016-01-01,rstudio_rstudio,9.0
2016-01-01,rustlang_rust,388.0
2016-01-01,scikitlearn_scikitlearn,172.0
2016-01-01,scipy_scipy,115.0
2016-01-01,spack_spack,21.0
2016-01-01,spyderide_spyder,87.0
2016-01-01,strapi_strapi,18.0
2016-01-01,symfony_symfony,348.0
2016-01-01,systemd_systemd,221.0
2016-01-01,tachiyomiorg_tachiyomi,36.0
2016-01-01,TeamNewPipe_NewPipe,35.0
2016-01-01,tensorflow_tensorflow,381.0
2016-01-01,termux_termuxpackages,22.0
2016-01-01,tgstation_tgstation,179.0
2016-01-01,Ultimaker_Cura,30.0
2016-01-01,webcompat_webbugs,62.0
2016-01-01,woocommerce_woocommerce,220.0
2016-01-01,xbmc_xbmc,100.0
2016-01-01,ziglang_zig,5.0
2016-01-01,zulip_zulip,40.0
2016-02-01,AdguardTeam_AdguardFilters,22.0
2016-02-01,angular_angular,705.0
2016-02-01,angular_components,37.0
