issues_and_change_request_active.Time,issues_and_change_request_active,issues_and_change_request_active.name
2015-08-01,948.0,elastic_elasticsearch
2015-08-01,443.0,elastic_kibana
2015-08-01,382.0,electron_electron
2015-08-01,339.0,facebook_react
2015-08-01,532.0,facebook_reactnative
2015-08-01,587.0,flutter_engine
2015-08-01,11.0,gatsbyjs_gatsby
2015-08-01,60.0,gentoo_gentoo
2015-08-01,235.0,getsentry_sentry
2015-08-01,125.0,godotengine_godot
2015-08-01,720.0,golang_go
2015-08-01,49.0,gradle_gradle
2015-08-01,295.0,grafana_grafana
2015-08-01,632.0,grpc_grpc
2015-08-01,148.0,hashicorp_vault
2015-08-01,87.0,homeassistant_core
2015-08-01,1.0,homeassistant_frontend
2015-08-01,11.0,homeassistant_homeassistant.io
2015-08-01,645.0,Homebrew_homebrewcask
2015-08-01,109.0,influxdata_telegraf
2015-08-01,80.0,JetBrains_swot
2015-08-01,37.0,jitsi_jitsimeet
2015-08-01,657.0,jlord_patchwork
2015-08-01,341.0,joomla_joomlacms
2015-08-01,738.0,JuliaLang_julia
2015-08-01,57.0,keycloak_keycloak
2015-08-01,2058.0,kubernetes_kubernetes
2015-08-01,426.0,laravel_framework
2015-08-01,264.0,magento_magento2
2015-08-01,87.0,MarlinFirmware_Marlin
2015-08-01,269.0,matplotlib_matplotlib
2015-08-01,58.0,matrixorg_synapse
2015-08-01,722.0,microsoft_TypeScript
2015-08-01,221.0,mrdoob_three.js
2015-08-01,354.0,mui_materialui
2015-08-01,332.0,neovim_neovim
2015-08-01,674.0,NixOS_nixpkgs
2015-08-01,495.0,nodejs_node
2015-08-01,12.0,obsproject_obsstudio
2015-08-01,766.0,odoo_odoo
2015-08-01,307.0,opencv_opencv
2015-08-01,50.0,openhab_openhabaddons
2015-08-01,129.0,openshift_openshiftdocs
2015-08-01,58.0,openssl_openssl
2015-08-01,197.0,oppia_oppia
2015-08-01,428.0,pandasdev_pandas
2015-08-01,69.0,php_phpsrc
2015-08-01,147.0,postmanlabs_postmanappsupport
2015-08-01,3.0,ppy_osu
2015-08-01,360.0,PrestaShop_PrestaShop
2015-08-01,290.0,qbittorrent_qBittorrent
2015-08-01,66.0,qgis_QGIS
2015-08-01,1.0,qmk_qmk_firmware
2015-08-01,615.0,rails_rails
2015-08-01,325.0,rancher_rancher
2015-08-01,168.0,rapid7_metasploitframework
2015-08-01,63.0,redis_redis
2015-08-01,309.0,RocketChat_Rocket.Chat
2015-08-01,46.0,RPCS3_rpcs3
2015-08-01,9.0,rstudio_rstudio
2015-08-01,1004.0,rustlang_rust
2015-08-01,249.0,scikitlearn_scikitlearn
2015-08-01,183.0,scipy_scipy
2015-08-01,16.0,spack_spack
2015-08-01,126.0,spyderide_spyder
2015-08-01,443.0,symfony_symfony
2015-08-01,331.0,systemd_systemd
2015-08-01,7.0,termux_termuxpackages
2015-08-01,822.0,tgstation_tgstation
2015-08-01,164.0,Ultimaker_Cura
2015-08-01,404.0,webcompat_webbugs
2015-08-01,336.0,woocommerce_woocommerce
2015-08-01,345.0,xbmc_xbmc
2015-09-01,94.0,AdguardTeam_AdguardFilters
2015-09-01,657.0,angular_angular
2015-09-01,81.0,ankidroid_AnkiAndroid
2015-09-01,606.0,ansible_ansible
2015-09-01,154.0,antdesign_antdesign
2015-09-01,172.0,apache_airflow
2015-09-01,179.0,apache_flink
2015-09-01,677.0,apache_spark
2015-09-01,19.0,apache_superset
2015-09-01,269.0,ArduPilot_ardupilot
2015-09-01,186.0,Automattic_jetpack
2015-09-01,224.0,Azure_azurepowershell
2015-09-01,8.0,Azure_azurerestapispecs
2015-09-01,19.0,Azure_azuresdkforjava
2015-09-01,58.0,Azure_azuresdkfornet
2015-09-01,20.0,Azure_azuresdkforpython
2015-09-01,6.0,bioconda_biocondarecipes
2015-09-01,251.0,bitcoin_bitcoin
2015-09-01,580.0,ceph_ceph
2015-09-01,282.0,CleverRaven_CataclysmDDA
2015-09-01,725.0,cmssw_cmssw
2015-09-01,480.0,cockroachdb_cockroach
2015-09-01,7.0,condaforge_stagedrecipes
2015-09-01,21.0,cypressio_cypress
2015-09-01,18.0,darktableorg_darktable
2015-09-01,554.0,DefinitelyTyped_DefinitelyTyped
2015-09-01,68.0,directus_directus
2015-09-01,121.0,dotnet_aspnetcore
2015-09-01,82.0,dotnet_AspNetCore.Docs
2015-09-01,15.0,dotnet_docs
2015-09-01,475.0,dotnet_efcore
2015-09-01,1064.0,dotnet_roslyn
2015-09-01,933.0,elastic_elasticsearch
2015-09-01,392.0,elastic_kibana
2015-09-01,423.0,electron_electron
2015-09-01,419.0,facebook_react
2015-09-01,1020.0,facebook_reactnative
2015-09-01,469.0,flutter_engine
2015-09-01,36.0,gatsbyjs_gatsby
2015-09-01,105.0,gentoo_gentoo
2015-09-01,225.0,getsentry_sentry
2015-09-01,190.0,godotengine_godot
2015-09-01,629.0,golang_go
2015-09-01,25.0,gradle_gradle
2015-09-01,335.0,grafana_grafana
2015-09-01,517.0,grpc_grpc
2015-09-01,100.0,hashicorp_vault
2015-09-01,182.0,homeassistant_core
2015-09-01,5.0,homeassistant_frontend
2015-09-01,51.0,homeassistant_homeassistant.io
2015-09-01,617.0,Homebrew_homebrewcask
2015-09-01,93.0,influxdata_telegraf
2015-09-01,90.0,JetBrains_swot
2015-09-01,25.0,jitsi_jitsimeet
2015-09-01,731.0,jlord_patchwork
2015-09-01,316.0,joomla_joomlacms
2015-09-01,726.0,JuliaLang_julia
2015-09-01,97.0,keycloak_keycloak
2015-09-01,2087.0,kubernetes_kubernetes
2015-09-01,438.0,laravel_framework
2015-09-01,321.0,magento_magento2
2015-09-01,99.0,MarlinFirmware_Marlin
2015-09-01,211.0,matplotlib_matplotlib
2015-09-01,31.0,matrixorg_synapse
2015-09-01,721.0,microsoft_TypeScript
2015-09-01,525.0,mrdoob_three.js
2015-09-01,338.0,mui_materialui
2015-09-01,230.0,neovim_neovim
2015-09-01,751.0,NixOS_nixpkgs
2015-09-01,682.0,nodejs_node
2015-09-01,14.0,obsproject_obsstudio
2015-09-01,825.0,odoo_odoo
2015-09-01,219.0,opencv_opencv
2015-09-01,75.0,openhab_openhabaddons
2015-09-01,132.0,openshift_openshiftdocs
2015-09-01,48.0,openssl_openssl
2015-09-01,80.0,oppia_oppia
2015-09-01,388.0,pandasdev_pandas
2015-09-01,70.0,php_phpsrc
2015-09-01,301.0,pingcap_tidb
2015-09-01,133.0,postmanlabs_postmanappsupport
2015-09-01,1.0,ppy_osu
2015-09-01,367.0,PrestaShop_PrestaShop
2015-09-01,274.0,qbittorrent_qBittorrent
2015-09-01,98.0,qgis_QGIS
2015-09-01,4.0,qmk_qmk_firmware
2015-09-01,560.0,rails_rails
2015-09-01,381.0,rancher_rancher
2015-09-01,199.0,rapid7_metasploitframework
2015-09-01,73.0,redis_redis
2015-09-01,377.0,RocketChat_Rocket.Chat
2015-09-01,39.0,RPCS3_rpcs3
2015-09-01,21.0,rstudio_rstudio
2015-09-01,1061.0,rustlang_rust
2015-09-01,276.0,scikitlearn_scikitlearn
2015-09-01,133.0,scipy_scipy
2015-09-01,17.0,spack_spack
2015-09-01,110.0,spyderide_spyder
2015-09-01,593.0,symfony_symfony
2015-09-01,401.0,systemd_systemd
2015-09-01,45.0,TeamNewPipe_NewPipe
2015-09-01,10.0,termux_termuxpackages
2015-09-01,784.0,tgstation_tgstation
2015-09-01,183.0,Ultimaker_Cura
2015-09-01,319.0,webcompat_webbugs
2015-09-01,314.0,woocommerce_woocommerce
2015-09-01,316.0,xbmc_xbmc
2015-09-01,97.0,zulip_zulip
2015-10-01,98.0,AdguardTeam_AdguardFilters
2015-10-01,810.0,angular_angular
2015-10-01,155.0,ankidroid_AnkiAndroid
2015-10-01,571.0,ansible_ansible
2015-10-01,149.0,antdesign_antdesign
2015-10-01,140.0,apache_airflow
2015-10-01,146.0,apache_flink
2015-10-01,679.0,apache_spark
2015-10-01,23.0,apache_superset
2015-10-01,266.0,ArduPilot_ardupilot
2015-10-01,258.0,Automattic_jetpack
2015-10-01,226.0,Azure_azurepowershell
2015-10-01,26.0,Azure_azurerestapispecs
2015-10-01,34.0,Azure_azuresdkforjava
2015-10-01,78.0,Azure_azuresdkfornet
2015-10-01,17.0,Azure_azuresdkforpython
2015-10-01,171.0,bioconda_biocondarecipes
2015-10-01,331.0,bitcoin_bitcoin
2015-10-01,439.0,ceph_ceph
2015-10-01,220.0,CleverRaven_CataclysmDDA
2015-10-01,829.0,cmssw_cmssw
2015-10-01,319.0,cockroachdb_cockroach
2015-10-01,11.0,condaforge_stagedrecipes
2015-10-01,13.0,cypressio_cypress
2015-10-01,24.0,darktableorg_darktable
2015-10-01,31.0,dbeaver_dbeaver
2015-10-01,606.0,DefinitelyTyped_DefinitelyTyped
2015-10-01,23.0,directus_directus
2015-10-01,121.0,dotnet_aspnetcore
2015-10-01,183.0,dotnet_AspNetCore.Docs
2015-10-01,56.0,dotnet_docs
2015-10-01,485.0,dotnet_efcore
2015-10-01,1353.0,dotnet_roslyn
2015-10-01,838.0,elastic_elasticsearch
2015-10-01,370.0,elastic_kibana
2015-10-01,501.0,electron_electron
2015-10-01,542.0,facebook_react
2015-10-01,1010.0,facebook_reactnative
2015-10-01,616.0,flutter_engine
2015-10-01,35.0,gatsbyjs_gatsby
2015-10-01,188.0,gentoo_gentoo
2015-10-01,224.0,getsentry_sentry
2015-10-01,386.0,godotengine_godot
2015-10-01,655.0,golang_go
2015-10-01,19.0,gradle_gradle
2015-10-01,381.0,grafana_grafana
2015-10-01,502.0,grpc_grpc
2015-10-01,113.0,hashicorp_vault
2015-10-01,132.0,homeassistant_core
2015-10-01,3.0,homeassistant_frontend
2015-10-01,23.0,homeassistant_homeassistant.io
2015-10-01,787.0,Homebrew_homebrewcask
2015-10-01,123.0,influxdata_telegraf
2015-10-01,139.0,JetBrains_swot
2015-10-01,40.0,jitsi_jitsimeet
2015-10-01,523.0,jlord_patchwork
2015-10-01,449.0,joomla_joomlacms
2015-10-01,686.0,JuliaLang_julia
2015-10-01,130.0,keycloak_keycloak
2015-10-01,2514.0,kubernetes_kubernetes
2015-10-01,465.0,laravel_framework
2015-10-01,519.0,magento_magento2
2015-10-01,127.0,MarlinFirmware_Marlin
2015-10-01,289.0,matplotlib_matplotlib
2015-10-01,52.0,matrixorg_synapse
2015-10-01,174.0,metabase_metabase
2015-10-01,662.0,microsoft_TypeScript
2015-10-01,349.0,mrdoob_three.js
2015-10-01,403.0,mui_materialui
2015-10-01,258.0,neovim_neovim
2015-10-01,821.0,NixOS_nixpkgs
2015-10-01,753.0,nodejs_node
2015-10-01,10.0,obsproject_obsstudio
2015-10-01,826.0,odoo_odoo
2015-10-01,246.0,opencv_opencv
2015-10-01,77.0,openhab_openhabaddons
2015-10-01,170.0,openshift_openshiftdocs
2015-10-01,65.0,openssl_openssl
2015-10-01,138.0,oppia_oppia
2015-10-01,467.0,pandasdev_pandas
2015-10-01,103.0,php_phpsrc
2015-10-01,215.0,pingcap_tidb
2015-10-01,166.0,postmanlabs_postmanappsupport
2015-10-01,2.0,ppy_osu
2015-10-01,291.0,PrestaShop_PrestaShop
2015-10-01,279.0,qbittorrent_qBittorrent
2015-10-01,82.0,qgis_QGIS
2015-10-01,5.0,qmk_qmk_firmware
2015-10-01,612.0,rails_rails
2015-10-01,464.0,rancher_rancher
2015-10-01,217.0,rapid7_metasploitframework
2015-10-01,81.0,redis_redis
2015-10-01,452.0,RocketChat_Rocket.Chat
2015-10-01,57.0,RPCS3_rpcs3
2015-10-01,23.0,rstudio_rstudio
2015-10-01,1133.0,rustlang_rust
2015-10-01,519.0,scikitlearn_scikitlearn
2015-10-01,327.0,scipy_scipy
2015-10-01,33.0,spack_spack
2015-10-01,123.0,spyderide_spyder
2015-10-01,20.0,strapi_strapi
2015-10-01,692.0,symfony_symfony
2015-10-01,376.0,systemd_systemd
2015-10-01,28.0,TeamNewPipe_NewPipe
2015-10-01,25.0,termux_termuxpackages
2015-10-01,870.0,tgstation_tgstation
2015-10-01,110.0,Ultimaker_Cura
2015-10-01,265.0,webcompat_webbugs
2015-10-01,340.0,woocommerce_woocommerce
2015-10-01,267.0,xbmc_xbmc
2015-10-01,181.0,zulip_zulip
2015-11-01,126.0,AdguardTeam_AdguardFilters
2015-11-01,625.0,angular_angular
2015-11-01,136.0,ankidroid_AnkiAndroid
2015-11-01,517.0,ansible_ansible
2015-11-01,185.0,antdesign_antdesign
2015-11-01,164.0,apache_airflow
2015-11-01,139.0,apache_flink
2015-11-01,901.0,apache_spark
2015-11-01,13.0,apache_superset
2015-11-01,221.0,ArduPilot_ardupilot
2015-11-01,282.0,Automattic_jetpack
2015-11-01,654.0,Automattic_wpcalypso
2015-11-01,194.0,Azure_azurepowershell
2015-11-01,38.0,Azure_azurerestapispecs
2015-11-01,20.0,Azure_azuresdkforjava
2015-11-01,106.0,Azure_azuresdkfornet
2015-11-01,6.0,Azure_azuresdkforpython
2015-11-01,166.0,bioconda_biocondarecipes
2015-11-01,348.0,bitcoin_bitcoin
2015-11-01,551.0,ceph_ceph
2015-11-01,494.0,CleverRaven_CataclysmDDA
2015-11-01,600.0,cmssw_cmssw
2015-11-01,344.0,cockroachdb_cockroach
2015-11-01,14.0,condaforge_stagedrecipes
2015-11-01,13.0,cypressio_cypress
2015-11-01,48.0,darktableorg_darktable
2015-11-01,61.0,dbeaver_dbeaver
2015-11-01,613.0,DefinitelyTyped_DefinitelyTyped
2015-11-01,46.0,directus_directus
2015-11-01,124.0,dotnet_aspnetcore
2015-11-01,180.0,dotnet_AspNetCore.Docs
2015-11-01,96.0,dotnet_docs
2015-11-01,419.0,dotnet_efcore
2015-11-01,1014.0,dotnet_roslyn
2015-11-01,1088.0,elastic_elasticsearch
2015-11-01,480.0,elastic_kibana
2015-11-01,471.0,electron_electron
2015-11-01,375.0,facebook_react
2015-11-01,1027.0,facebook_reactnative
2015-11-01,262.0,flutter_engine
2015-11-01,618.0,flutter_flutter
2015-11-01,24.0,gatsbyjs_gatsby
2015-11-01,135.0,gentoo_gentoo
2015-11-01,168.0,getsentry_sentry
2015-11-01,912.0,godotengine_godot
2015-11-01,665.0,golang_go
2015-11-01,41.0,gradle_gradle
2015-11-01,419.0,grafana_grafana
2015-11-01,353.0,grpc_grpc
2015-11-01,96.0,hashicorp_vault
2015-11-01,145.0,homeassistant_core
2015-11-01,5.0,homeassistant_frontend
2015-11-01,8.0,homeassistant_homeassistant.io
2015-11-01,704.0,Homebrew_homebrewcask
2015-11-01,91.0,influxdata_telegraf
2015-11-01,165.0,JetBrains_swot
2015-11-01,40.0,jitsi_jitsimeet
2015-11-01,409.0,jlord_patchwork
2015-11-01,549.0,joomla_joomlacms
2015-11-01,574.0,JuliaLang_julia
2015-11-01,133.0,keycloak_keycloak
2015-11-01,1962.0,kubernetes_kubernetes
2015-11-01,469.0,laravel_framework
2015-11-01,595.0,magento_magento2
2015-11-01,122.0,MarlinFirmware_Marlin
2015-11-01,319.0,matplotlib_matplotlib
2015-11-01,67.0,matrixorg_synapse
2015-11-01,277.0,metabase_metabase
2015-11-01,595.0,microsoft_TypeScript
2015-11-01,819.0,microsoft_vscode
2015-11-01,42.0,microsoftgraph_microsoftgraphdocs
2015-11-01,285.0,mrdoob_three.js
2015-11-01,587.0,mui_materialui
2015-11-01,298.0,neovim_neovim
2015-11-01,915.0,NixOS_nixpkgs
2015-11-01,763.0,nodejs_node
2015-11-01,4.0,obsproject_obsstudio
2015-11-01,681.0,odoo_odoo
2015-11-01,219.0,opencv_opencv
2015-11-01,73.0,openhab_openhabaddons
2015-11-01,180.0,openshift_openshiftdocs
2015-11-01,47.0,openssl_openssl
2015-11-01,128.0,oppia_oppia
2015-11-01,398.0,pandasdev_pandas
2015-11-01,54.0,php_phpsrc
2015-11-01,186.0,pingcap_tidb
2015-11-01,111.0,postmanlabs_postmanappsupport
2015-11-01,1.0,ppy_osu
2015-11-01,310.0,PrestaShop_PrestaShop
2015-11-01,374.0,qbittorrent_qBittorrent
2015-11-01,135.0,qgis_QGIS
2015-11-01,4.0,qmk_qmk_firmware
2015-11-01,494.0,rails_rails
2015-11-01,493.0,rancher_rancher
2015-11-01,169.0,rapid7_metasploitframework
2015-11-01,91.0,redis_redis
2015-11-01,327.0,RocketChat_Rocket.Chat
2015-11-01,60.0,RPCS3_rpcs3
2015-11-01,8.0,rstudio_rstudio
2015-11-01,1067.0,rustlang_rust
2015-11-01,423.0,scikitlearn_scikitlearn
2015-11-01,207.0,scipy_scipy
2015-11-01,67.0,spack_spack
2015-11-01,96.0,spyderide_spyder
2015-11-01,22.0,strapi_strapi
2015-11-01,502.0,symfony_symfony
2015-11-01,422.0,systemd_systemd
2015-11-01,5.0,tachiyomiorg_tachiyomi
2015-11-01,57.0,TeamNewPipe_NewPipe
2015-11-01,377.0,tensorflow_tensorflow
2015-11-01,40.0,termux_termuxpackages
2015-11-01,754.0,tgstation_tgstation
2015-11-01,50.0,Ultimaker_Cura
2015-11-01,256.0,webcompat_webbugs
2015-11-01,286.0,woocommerce_woocommerce
2015-11-01,175.0,xbmc_xbmc
2015-11-01,1.0,ziglang_zig
2015-11-01,129.0,zulip_zulip
2015-12-01,263.0,AdguardTeam_AdguardFilters
2015-12-01,880.0,angular_angular
2015-12-01,149.0,ankidroid_AnkiAndroid
2015-12-01,527.0,ansible_ansible
2015-12-01,221.0,antdesign_antdesign
2015-12-01,129.0,apache_airflow
2015-12-01,89.0,apache_flink
2015-12-01,786.0,apache_spark
2015-12-01,30.0,apache_superset
2015-12-01,824.0,apple_swift
2015-12-01,264.0,ArduPilot_ardupilot
2015-12-01,221.0,Automattic_jetpack
2015-12-01,1249.0,Automattic_wpcalypso
2015-12-01,249.0,Azure_azurepowershell
2015-12-01,28.0,Azure_azurerestapispecs
2015-12-01,13.0,Azure_azuresdkforjava
2015-12-01,94.0,Azure_azuresdkfornet
2015-12-01,29.0,Azure_azuresdkforpython
2015-12-01,199.0,bioconda_biocondarecipes
2015-12-01,234.0,bitcoin_bitcoin
2015-12-01,504.0,ceph_ceph
2015-12-01,512.0,CleverRaven_CataclysmDDA
2015-12-01,384.0,cmssw_cmssw
2015-12-01,381.0,cockroachdb_cockroach
2015-12-01,14.0,condaforge_stagedrecipes
2015-12-01,3.0,cypressio_cypress
2015-12-01,53.0,darktableorg_darktable
2015-12-01,68.0,dbeaver_dbeaver
2015-12-01,571.0,DefinitelyTyped_DefinitelyTyped
2015-12-01,37.0,directus_directus
2015-12-01,101.0,dotnet_aspnetcore
2015-12-01,310.0,dotnet_AspNetCore.Docs
2015-12-01,51.0,dotnet_docs
2015-12-01,476.0,dotnet_efcore
2015-12-01,915.0,dotnet_roslyn
2015-12-01,964.0,elastic_elasticsearch
2015-12-01,469.0,elastic_kibana
2015-12-01,462.0,electron_electron
2015-12-01,321.0,facebook_react
2015-12-01,1105.0,facebook_reactnative
2015-12-01,93.0,flutter_engine
2015-12-01,539.0,flutter_flutter
2015-12-01,26.0,gatsbyjs_gatsby
2015-12-01,191.0,gentoo_gentoo
2015-12-01,149.0,getsentry_sentry
2015-12-01,455.0,godotengine_godot
2015-12-01,672.0,golang_go
2015-12-01,36.0,gradle_gradle
2015-12-01,469.0,grafana_grafana
2015-12-01,464.0,grpc_grpc
2015-12-01,131.0,hashicorp_vault
2015-12-01,172.0,homeassistant_core
2015-12-01,1.0,homeassistant_frontend
2015-12-01,25.0,homeassistant_homeassistant.io
2015-12-01,824.0,Homebrew_homebrewcask
2015-12-01,96.0,influxdata_telegraf
2015-12-01,170.0,JetBrains_swot
2015-12-01,33.0,jitsi_jitsimeet
2015-12-01,571.0,jlord_patchwork
2015-12-01,397.0,joomla_joomlacms
2015-12-01,506.0,JuliaLang_julia
2015-12-01,58.0,keycloak_keycloak
2015-12-01,2024.0,kubernetes_kubernetes
2015-12-01,687.0,laravel_framework
2015-12-01,498.0,magento_magento2
2015-12-01,89.0,MarlinFirmware_Marlin
2015-12-01,304.0,matplotlib_matplotlib
2015-12-01,61.0,matrixorg_synapse
2015-12-01,162.0,metabase_metabase
2015-12-01,839.0,microsoft_TypeScript
2015-12-01,1125.0,microsoft_vscode
2015-12-01,57.0,microsoftgraph_microsoftgraphdocs
2015-12-01,256.0,mrdoob_three.js
2015-12-01,671.0,mui_materialui
2015-12-01,248.0,neovim_neovim
2015-12-01,893.0,NixOS_nixpkgs
2015-12-01,669.0,nodejs_node
2015-12-01,6.0,obsproject_obsstudio
2015-12-01,756.0,odoo_odoo
2015-12-01,340.0,opencv_opencv
2015-12-01,104.0,openhab_openhabaddons
2015-12-01,130.0,openshift_openshiftdocs
2015-12-01,42.0,openssl_openssl
2015-12-01,2.0,openwrt_openwrt
2015-12-01,190.0,oppia_oppia
2015-12-01,320.0,pandasdev_pandas
2015-12-01,98.0,php_phpsrc
2015-12-01,186.0,pingcap_tidb
2015-12-01,144.0,postmanlabs_postmanappsupport
2015-12-01,1.0,ppy_osu
2015-12-01,177.0,PrestaShop_PrestaShop
2015-12-01,362.0,qbittorrent_qBittorrent
2015-12-01,138.0,qgis_QGIS
2015-12-01,27.0,qmk_qmk_firmware
2015-12-01,743.0,rails_rails
2015-12-01,575.0,rancher_rancher
2015-12-01,166.0,rapid7_metasploitframework
2015-12-01,111.0,redis_redis
2015-12-01,366.0,RocketChat_Rocket.Chat
2015-12-01,81.0,RPCS3_rpcs3
2015-12-01,11.0,rstudio_rstudio
2015-12-01,920.0,rustlang_rust
2015-12-01,317.0,scikitlearn_scikitlearn
2015-12-01,146.0,scipy_scipy
2015-12-01,105.0,spack_spack
2015-12-01,145.0,spyderide_spyder
2015-12-01,21.0,strapi_strapi
2015-12-01,573.0,symfony_symfony
2015-12-01,231.0,systemd_systemd
2015-12-01,3.0,tachiyomiorg_tachiyomi
2015-12-01,41.0,TeamNewPipe_NewPipe
2015-12-01,400.0,tensorflow_tensorflow
2015-12-01,58.0,termux_termuxpackages
2015-12-01,1170.0,tgstation_tgstation
2015-12-01,31.0,Ultimaker_Cura
2015-12-01,154.0,webcompat_webbugs
2015-12-01,256.0,woocommerce_woocommerce
2015-12-01,348.0,xbmc_xbmc
2015-12-01,38.0,ziglang_zig
2015-12-01,82.0,zulip_zulip
2016-01-01,312.0,AdguardTeam_AdguardFilters
2016-01-01,834.0,angular_angular
2016-01-01,50.0,angular_components
2016-01-01,153.0,ankidroid_AnkiAndroid
2016-01-01,730.0,ansible_ansible
2016-01-01,207.0,antdesign_antdesign
2016-01-01,165.0,apache_airflow
2016-01-01,121.0,apache_flink
2016-01-01,4.0,apache_shardingsphere
2016-01-01,693.0,apache_spark
2016-01-01,29.0,apache_superset
2016-01-01,358.0,apple_swift
2016-01-01,248.0,ArduPilot_ardupilot
2016-01-01,251.0,Automattic_jetpack
2016-01-01,1156.0,Automattic_wpcalypso
2016-01-01,248.0,Azure_azurepowershell
2016-01-01,25.0,Azure_azurerestapispecs
2016-01-01,24.0,Azure_azuresdkforjava
2016-01-01,74.0,Azure_azuresdkfornet
2016-01-01,27.0,Azure_azuresdkforpython
2016-01-01,203.0,bioconda_biocondarecipes
2016-01-01,294.0,bitcoin_bitcoin
2016-01-01,580.0,ceph_ceph
2016-01-01,558.0,CleverRaven_CataclysmDDA
2016-01-01,460.0,cmssw_cmssw
2016-01-01,561.0,cockroachdb_cockroach
2016-01-01,8.0,condaforge_stagedrecipes
2016-01-01,5.0,cypressio_cypress
2016-01-01,53.0,darktableorg_darktable
2016-01-01,47.0,dbeaver_dbeaver
2016-01-01,635.0,DefinitelyTyped_DefinitelyTyped
2016-01-01,22.0,directus_directus
2016-01-01,105.0,dotnet_aspnetcore
2016-01-01,143.0,dotnet_AspNetCore.Docs
2016-01-01,22.0,dotnet_docs
2016-01-01,391.0,dotnet_efcore
2016-01-01,825.0,dotnet_roslyn
2016-01-01,1077.0,elastic_elasticsearch
2016-01-01,447.0,elastic_kibana
2016-01-01,508.0,electron_electron
2016-01-01,329.0,facebook_react
2016-01-01,1188.0,facebook_reactnative
2016-01-01,122.0,flutter_engine
2016-01-01,548.0,flutter_flutter
2016-01-01,16.0,gatsbyjs_gatsby
2016-01-01,203.0,gentoo_gentoo
2016-01-01,147.0,getsentry_sentry
2016-01-01,656.0,godotengine_godot
2016-01-01,659.0,golang_go
2016-01-01,30.0,gradle_gradle
2016-01-01,553.0,grafana_grafana
2016-01-01,524.0,grpc_grpc
2016-01-01,140.0,hashicorp_vault
2016-01-01,289.0,homeassistant_core
2016-01-01,11.0,homeassistant_frontend
2016-01-01,44.0,homeassistant_homeassistant.io
2016-01-01,1828.0,Homebrew_homebrewcask
2016-01-01,204.0,influxdata_telegraf
2016-01-01,18.0,IntelRealSense_librealsense
2016-01-01,81.0,JetBrains_swot
2016-01-01,44.0,jitsi_jitsimeet
2016-01-01,669.0,jlord_patchwork
2016-01-01,423.0,joomla_joomlacms
2016-01-01,572.0,JuliaLang_julia
2016-01-01,181.0,keycloak_keycloak
2016-01-01,2044.0,kubernetes_kubernetes
2016-01-01,556.0,laravel_framework
2016-01-01,605.0,magento_magento2
2016-01-01,103.0,MarlinFirmware_Marlin
2016-01-01,267.0,matplotlib_matplotlib
2016-01-01,88.0,matrixorg_synapse
2016-01-01,253.0,metabase_metabase
2016-01-01,784.0,microsoft_TypeScript
2016-01-01,1164.0,microsoft_vscode
2016-01-01,29.0,microsoftgraph_microsoftgraphdocs
2016-01-01,224.0,mrdoob_three.js
2016-01-01,523.0,mui_materialui
2016-01-01,353.0,neovim_neovim
2016-01-01,950.0,NixOS_nixpkgs
2016-01-01,822.0,nodejs_node
2016-01-01,11.0,obsproject_obsstudio
2016-01-01,697.0,odoo_odoo
2016-01-01,248.0,opencv_opencv
2016-01-01,82.0,openhab_openhabaddons
2016-01-01,158.0,openshift_openshiftdocs
2016-01-01,148.0,openssl_openssl
2016-01-01,2.0,openwrt_openwrt
2016-01-01,239.0,oppia_oppia
2016-01-01,403.0,pandasdev_pandas
2016-01-01,72.0,php_phpsrc
2016-01-01,77.0,pingcap_tidb
2016-01-01,106.0,postmanlabs_postmanappsupport
2016-01-01,233.0,PrestaShop_PrestaShop
2016-01-01,458.0,qbittorrent_qBittorrent
2016-01-01,154.0,qgis_QGIS
2016-01-01,67.0,qmk_qmk_firmware
2016-01-01,828.0,rails_rails
2016-01-01,524.0,rancher_rancher
2016-01-01,144.0,rapid7_metasploitframework
2016-01-01,123.0,redis_redis
2016-01-01,420.0,RocketChat_Rocket.Chat
2016-01-01,103.0,RPCS3_rpcs3
2016-01-01,28.0,rstudio_rstudio
2016-01-01,1179.0,rustlang_rust
2016-01-01,299.0,scikitlearn_scikitlearn
2016-01-01,231.0,scipy_scipy
2016-01-01,147.0,spack_spack
2016-01-01,127.0,spyderide_spyder
2016-01-01,26.0,strapi_strapi
2016-01-01,764.0,symfony_symfony
2016-01-01,383.0,systemd_systemd
2016-01-01,91.0,tachiyomiorg_tachiyomi
